X1,datotid_senest_aendret_i_sfien_,overskrift_,token_length_mean_mean,token_length_mean_std,token_length_mean_count,token_length_mean_se,token_length_median_mean,token_length_median_std,token_length_median_count,token_length_median_se,token_length_std_mean,token_length_std_std,token_length_std_count,token_length_std_se,sentence_length_mean_mean,sentence_length_mean_std,sentence_length_mean_count,sentence_length_mean_se,sentence_length_median_mean,sentence_length_median_std,sentence_length_median_count,sentence_length_median_se,sentence_length_std_mean,sentence_length_std_std,sentence_length_std_count,sentence_length_std_se,syllables_per_token_mean_mean,syllables_per_token_mean_std,syllables_per_token_mean_count,syllables_per_token_mean_se,syllables_per_token_median_mean,syllables_per_token_median_std,syllables_per_token_median_count,syllables_per_token_median_se,syllables_per_token_std_mean,syllables_per_token_std_std,syllables_per_token_std_count,syllables_per_token_std_se,n_tokens_mean,n_tokens_std,n_tokens_count,n_tokens_se,n_unique_tokens_mean,n_unique_tokens_std,n_unique_tokens_count,n_unique_tokens_se,proportion_unique_tokens_mean,proportion_unique_tokens_std,proportion_unique_tokens_count,proportion_unique_tokens_se,n_characters_mean,n_characters_std,n_characters_count,n_characters_se,n_sentences_mean,n_sentences_std,n_sentences_count,n_sentences_se,flesch_reading_ease_mean,flesch_reading_ease_std,flesch_reading_ease_count,flesch_reading_ease_se,flesch_kincaid_grade_mean,flesch_kincaid_grade_std,flesch_kincaid_grade_count,flesch_kincaid_grade_se,gunning_fog_mean,gunning_fog_std,gunning_fog_count,gunning_fog_se,automated_readability_index_mean,automated_readability_index_std,automated_readability_index_count,automated_readability_index_se,coleman_liau_index_mean,coleman_liau_index_std,coleman_liau_index_count,coleman_liau_index_se,lix_mean,lix_std,lix_count,lix_se,rix_mean,rix_std,rix_count,rix_se,dependency_distance_mean_mean,dependency_distance_mean_std,dependency_distance_mean_count,dependency_distance_mean_se,dependency_distance_std_mean,dependency_distance_std_std,dependency_distance_std_count,dependency_distance_std_se,prop_adjacent_dependency_relation_mean_mean,prop_adjacent_dependency_relation_mean_std,prop_adjacent_dependency_relation_mean_count,prop_adjacent_dependency_relation_mean_se,prop_adjacent_dependency_relation_std_mean,prop_adjacent_dependency_relation_std_std,prop_adjacent_dependency_relation_std_count,prop_adjacent_dependency_relation_std_se,dw_ek_borger_mean,dw_ek_borger_std,dw_ek_borger_count,dw_ek_borger_se,dw_sk_kontakt_mean,dw_sk_kontakt_std,dw_sk_kontakt_count,dw_sk_kontakt_se,dw_sk_lpr3kontakt_mean,dw_sk_lpr3kontakt_std,dw_sk_lpr3kontakt_count,dw_sk_lpr3kontakt_se,afdeling_resultat_udfoert_mean,afdeling_resultat_udfoert_std,afdeling_resultat_udfoert_count,afdeling_resultat_udfoert_se,quarter,date
42,3,Objektivt psykisk,5.581553046498763,1.0433305747841861,4339,0.015838976319228856,4.986402396865637,1.3794077464903933,4339,0.0209410201898296,3.134093010818097,0.7377579971900005,4339,0.011200027804448514,8.957072422493422,5.733060534361063,4339,0.08703455283981658,8.359184143811937,5.826986500045119,4339,0.08846045866696824,3.5011789719240687,3.3844049017743605,4339,0.05137921804407448,1.999588230836756,0.3525350501496001,4339,0.005351893681609676,1.7161788430513942,0.5322092764821676,4339,0.008079558225175814,1.0696897074296312,0.274448084219814,4339,0.004166442364362352,39.297533994007836,55.69002351531558,4339,0.8454395806993771,30.704770684489514,29.72478964158104,4339,0.45125701345850927,0.886145992092994,0.10523157411694986,4339,0.0015975381636048713,214.6335561189214,274.9249821624422,4339,4.17368223195805,4.501498041023277,4.496367579147426,4339,0.06826010981552601,28.57840716237964,28.285082665660322,4339,0.4294005805604755,11.498399368646156,3.9617279681205813,4339,0.060143656274300454,14.211425099556282,4.833259751463924,4339,0.07337452634698671,9.337651060255881,4.588830426842021,4339,0.06966380380325957,12.346650752608864,5.052898351531348,4339,0.07670889674629765,44.11666187082521,13.387870265692852,4339,0.20324350232626906,2.8183882415169137,1.7953875403786257,4339,0.027256079159549067,2.0741799521588065,0.6435095628118499,4339,0.009769226526005485,0.5191227806882721,0.3918868837422975,4339,0.00594930046279396,0.3972096650070599,0.07213184002141466,4339,0.0010950455527462314,0.07226384223633237,0.06113629177143605,4339,9.281202918965002e-4,3125979.164093109,2266207.753634815,4339,34403.67972701213,6965929.496195527,2945611.837074305,4337,44717.8269866297,-1,0,4339,0,660005.3892601982,3.2222693424551685,4339,0.04891781094402097,3,2015-07-01T00:00:00Z
43,3,"Objektivt, somatisk",5.572861166739282,1.1389599454489165,258,0.07090854895751063,4.864341085271318,1.262681874998371,258,0.07861113984635648,3.2759030098749213,1.0600990213444395,258,0.06599888227428695,7.123547252543437,6.3835597148836944,258,0.3974230686291723,6.513565891472868,6.402729998779868,258,0.3986165583735773,2.92100437867138,2.8645335031429147,258,0.17833806619773615,2.0564388144190797,0.4694100217928326,258,0.029224191460327432,1.6472868217054264,0.6028566909197793,258,0.03753221819016578,1.2237667250057418,0.41339654573566736,258,0.02573694476201234,47.51162790697674,62.25435665583121,258,3.8757869531649174,35.22868217054263,39.461526737063686,258,2.4567673444129,0.8555255974763055,0.11991412576747801,258,0.007465527380182721,267.2519379844961,336.29141651999294,258,20.936589093920897,6.841085271317829,7.491235993908878,258,0.46638398158680294,25.629875838814264,39.88365923254526,258,2.48304816564987,11.454161438637085,5.946508022048461,258,0.3702134187356856,13.37383654843123,6.0672509097694025,258,0.3777305425813859,8.379949721613734,5.994285879309591,258,0.37318793820340074,10.471949108535686,8.09276622424611,258,0.503833617948228,37.8088118325254,16.44905159939053,258,1.0240732216270159,2.192107877705536,2.1699607786571544,258,0.13509585716698932,1.7478473829462713,0.7110885684267394,258,0.044270440561928526,0.5459736805208117,0.38843602350830325,258,0.02418297052487052,0.40844461306688834,0.08007504230732254,258,0.004985254380904111,0.0844185394833967,0.0687309612678669,258,0.004279002744067873,3313515.108527132,2291316.368506461,258,142651.12618104188,8682601.798449613,2122360.718632849,258,132132.40687174335,-1,0,258,0,660007.4263565892,3.8265409272108277,258,0.2382300323727923,3,2015-07-01T00:00:00Z
44,3,"Observation af patient, Psykiatri",4.406888278177054,0.6204419730187212,9029,0.006529521312002139,3.7175213201904973,0.853125565636611,9029,0.00897827968590712,2.4452395971263248,0.6340428845479751,9029,0.006672657085458653,12.42906532058,7.246982942945428,9029,0.07626713154728862,11.793332594971758,7.263253958541056,9029,0.0764383674528524,4.79076053052781,4.241794890338064,9029,0.044640580976246146,1.621024616095742,0.22834219191784397,9029,0.002403069542994729,1.1758223502048952,0.3850656946191701,9029,0.004052425156382694,0.8415458666585094,0.23423143947456743,9029,0.0024650478892471314,62.25772510798538,76.92673501599317,9029,0.809575717944718,43.108096134677155,37.96599185108511,9029,0.39955348558515286,0.8225100484725721,0.13584923685353148,9029,0.0014296751764529578,277.3570716579909,341.7526432417356,9029,3.5965993026275225,4.858788348654336,5.460383716829532,9029,0.057464990121924006,57.08081617791155,20.148394693641293,9029,0.2120413806220549,8.385425944955957,3.7557007758437626,9029,0.039524934359389065,10.353236958489724,4.449182993263001,9029,0.04682313002481478,5.540976450503927,4.224068818277537,9029,0.04445403207992604,6.658413819755543,4.530004463100536,9029,0.04767369386917226,30.05973844462281,12.23613118169826,9029,0.128772847102241,2.1728636772159384,1.5032939889928971,9029,0.015820641681567313,2.3310162052266254,0.6263131274294693,9029,0.006591309246278271,0.5112639127123617,0.3893131587621035,9029,0.00409712540048177,0.38900782191751465,0.06925991313252547,9029,7.288902081622979e-4,0.05911256053043989,0.050993763993613946,9029,5.366575493844986e-4,1723892.410012183,2316933.607390396,9029,24383.371895913166,7729620.22265365,3042204.3235803237,9014,32016.109209431914,-1,0,9029,0,660005.8059585779,2.845334454842821,9029,0.02994425388788114,3,2015-07-01T00:00:00Z
45,3,Ordination,4.938068942723023,1.4347139695364683,666,0.05559403707712875,3.7935435435435436,1.6581365740194953,666,0.06425148714817748,3.50102662631852,1.3551955646366909,666,0.05251276147503741,6.732223663473663,5.0242106772562565,666,0.1946842092608417,6.321321321321322,5.168620943927971,666,0.20027999343115907,2.6594441101694253,2.913527278916983,666,0.11289688886326804,1.8388184164769126,0.4629638980992527,666,0.0179394866592241,1.2972972972972974,0.5812032309716908,666,0.022521167743579224,1.1331569950042797,0.4741826308787935,666,0.01837420372433059,18.354354354354353,17.118357220931472,666,0.6633228687021645,15.67867867867868,12.966077037415992,666,0.5024252797900218,0.9138610652136425,0.1059520294939316,666,0.0041055577495950155,90.14114114114115,84.0584001494694,666,3.257196844652975,3.009009009009009,2.2256015309023325,666,0.0862403075840085,44.43775494762743,39.06824677250081,666,1.513863812388019,8.7336245431823,5.645952289034391,666,0.2187762073535032,11.92601926578963,6.174869649639186,666,0.23927133877381013,5.19441655196227,6.982139691023971,666,0.2705524174870122,6.08285201939998,9.046865375728599,666,0.35055891265388833,34.55094144559199,16.12105877740719,666,0.6246783389746358,1.789567856234523,1.535180220358209,666,0.059487025220952616,1.570087445173233,0.7291845731426437,666,0.028255328278750706,0.5006555798486191,0.43734994408027067,666,0.016946966101357614,0.40821590609933256,0.09153902847812835,666,0.0035470653044952184,0.07809375373373184,0.07872080188175044,666,0.0030503691129244973,2624736.0285285288,2438673.021261481,666,94496.66012996765,8736581.757894738,2304110.792643412,665,89282.47968298216,-1,0,666,0,660005.5855855856,3.1636140040131484,666,0.12258755262089228,3,2015-07-01T00:00:00Z
46,3,Plan,5.257108639581844,0.8973780775705723,1152,0.02643925516409581,4.259114583333333,1.2271913136542438,1152,0.03615647082075596,3.37053176195153,0.8058701951974843,1152,0.023743178324177834,10.823315563394047,5.836068720850037,1152,0.17194682366599,10.137586805555555,5.885524105606155,1152,0.17340391691295837,4.422226117239613,3.8948971274138744,1152,0.11475450711743136,1.9212862117036345,0.30330782565784964,1152,0.008936292512900533,1.3962673611111112,0.5473686756820897,1152,0.016127004265996083,1.172503476517604,0.2934261738240389,1152,0.008645151553691695,44.96006944444444,47.459692195736224,1152,1.3982945910263065,35.145833333333336,28.844101466340042,1152,0.8498274893367459,0.8735446656586816,0.11040997391679054,1152,0.0032529850527996847,235.29947916666666,242.44314976616334,1152,7.143049802161656,4.162326388888889,3.5660145218689876,1152,0.10506471042596945,33.30852119302758,25.72779940809138,1152,0.75801255943619394,11.302270367826567,4.036900676812256,1152,0.11893832681460445,15.074909142251904,4.76283338412719,1152,0.14032632431575043,8.742639474127508,4.756994139646525,1152,0.14015428392536344,11.363282201626777,5.4971204479226845,1152,0.16196046440522335,42.55964691872413,12.826622600958972,1152,0.37790799253577995,3.3121142392787832,1.9329165747967096,1152,0.05694910072944284,2.1516454053947474,0.6538061881240451,1152,0.019262949550176652,0.5575609952094984,0.4170153215024097,1152,0.012286431737210095,0.39335521252774636,0.07274366877555641,1152,0.0021432308949826686,0.0702855750076665,0.062284984750431156,1152,0.0018350889617971078,2414318.912326389,2371940.8040005052,1152,69883.97612840962,8477568.076588338,2552696.2021901435,1149,75209.53311990818,-1,0,1152,0,660006.0277777778,3.194411811433451,1152,0.09411626057406842,3,2015-07-01T00:00:00Z
47,3,Samtale med behandlingssigte,5.322254925970441,1.719643836336841,3105,0.03086083731565433,4.578421900161031,2.076357637721986,3105,0.03726244581165868,2.886253474103678,1.0907080237819022,3105,0.01957391534779344,10.252430021576101,6.954813346472034,3105,0.12481152126443755,9.818840579710145,6.694426820829043,3105,0.12013860816623792,3.8518382583567834,4.883519110715719,3105,0.08763994358548428,1.9739924875919397,0.6407947362037272,3105,0.011499742963540772,1.5500805152979067,0.8511026958761023,3105,0.015273942941753613,1.0170340193503242,0.3713273898369462,3105,0.0066638648808903,70.01513687600644,125.03604672079192,3105,2.24390482197912,43.187117552334946,59.36773906960329,3105,1.0654172093728627,0.863051059800955,0.16799335691199477,3105,0.0030148194342471996,332.8463768115942,581.690459353716,3105,10.439053863864729,5.106602254428341,7.565302361705611,3105,0.13576739583800654,29.42901907782218,52.01399016951437,3105,0.9334463653699283,11.70155906199957,7.025096515027175,3105,0.12607282746341722,15.70890162899554,7.697793523611212,3105,0.13814509062976132,8.764035712108829,7.530430870495026,3105,0.1351415898458214,10.275636396344293,7.799296771861065,3105,0.13996667435835553,42.472635424498,19.424762420285504,3105,0.34859801796204276,2.6806735106935684,1.7048917239206998,3105,0.03059609497092165,2.054972634296235,0.8167731102588448,3105,0.014657862021704021,0.43399898633151274,0.4552811275487958,3105,0.008170503980696898,0.37763949221154897,0.10217754069044309,3105,0.0018336846234848804,0.05762044926071841,0.06816617588487527,3105,0.0012233145142976872,3215588.869243156,2287358.938575234,3105,41049.08853466275,6439195.881481482,2778274.5949944593,3105,49859.09202976654,-1,0,3105,0,660004.507568438,3.3364818102633613,3105,0.05987671410687799,3,2015-07-01T00:00:00Z
48,3,Semistruktureret diagnostisk interview,5.229808046280115,1.3599139361002825,135,0.11704275615092823,4.388888888888889,1.430826223408014,135,0.12314591410169091,3.2451643624295947,1.2244315949213018,135,0.10538229279334196,12.541619061579999,7.2090781864134135,135,0.6204586612774737,11.24074074074074,6.575012584929745,135,0.5658869831674908,7.194340717308096,5.927037842903824,135,0.5101181968423921,1.9257164820507098,0.4780554015192438,135,0.04114445796996735,1.4074074074074074,0.6412010220601569,135,0.05518579733355915,1.1162515284870895,0.43445140775244173,135,0.03739162371025722,366.85185185185185,431.18104931840554,135,37.110156071342736,168.57037037037037,166.56622280108297,135,14.335737932205964,0.6813466406274743,0.23353735128051092,135,0.020099694938373564,1854.1185185185186,2114.2122913071444,135,181.9624221017688,24.444444444444443,27.723761742846683,135,2.3860815005392784,31.189642271006278,41.076553722367215,135,3.5353068552516125,12.024685922214577,6.294648356080207,135,0.5417570722962342,14.934862668011359,6.541091818223664,135,0.5629675483998632,9.473205428769338,7.2332827187640225,135,0.6225418557373994,10.618614095715678,9.50666464158471,135,0.8182034185519218,41.10743816734841,16.721553651580734,135,1.4391621958952445,3.532013070865727,2.334920797646409,135,0.2009579858666195,2.233031132159014,0.7669858786142856,135,0.06601163410331981,0.6934477637416271,0.4729658992292796,135,0.04070642335642256,0.3807362083932929,0.08780695425816967,135,0.0075572193671797246,0.074251872428441,0.058058982843334925,135,0.004996921636666186,3871430.348148148,1641806.855443541,135,141304.23575160003,7377566.874074074,2197205.360194275,135,189105.32818289104,-1,0,135,0,660006.5259259259,3.016941293824537,135,0.25965696416891737,3,2015-07-01T00:00:00Z
49,3,Telefonkonsultation,5.085550731519275,1.6656807737754555,986,0.053046082382309366,4.14604462474645,1.9377284241405832,986,0.061709844551138725,2.8144279197459285,0.9879696066910943,986,0.03146336199160483,10.232192535401836,6.227743374075609,986,0.1983317531655857,9.714503042596348,6.098421415656258,986,0.19421330299904818,3.976366942442618,4.50552302681754,986,0.1434850839481285,1.8267244386378803,0.5786171745557558,986,0.018426924770064832,1.3372210953346857,0.7154026843767212,986,0.022783062834997106,0.9824355245071791,0.3811352136268904,986,0.012137817917550489,51.7606490872211,69.82463540052923,986,2.2236693969732393,36.29614604462475,39.353061856960245,986,1.2532568029399844,0.8656954578816085,0.14392087588565936,986,0.004583374413009813,245.94929006085192,328.0667096092048,986,10.447772453648442,4.23630831643002,4.981991952980787,986,0.15865894577555287,41.908437067802474,47.8965778844885,986,1.5253377815800966,9.955903464733707,6.7009007104392975,986,0.21340015248897617,13.405657695996842,6.472372004469138,986,0.20612231585036386,7.6390402131567035,7.458318880016055,986,0.23752126095933385,9.190489626492017,7.8577366095355,986,0.25024131279556844,37.60610572930166,16.723057171765156,986,0.5325706356127453,2.4622980673134096,1.656707625079132,986,0.05276031911213908,2.041064453553312,0.7832026879558507,986,0.024942254819441657,0.4419371872230276,0.4499647320271387,986,0.014329796333149632,0.38096016569579333,0.08531358074787165,986,0.0027169379054689594,0.055836791403534945,0.0647366665337612,986,0.0020616354587093978,3596350.634888438,2132809.368429371,986,67922.48745660148,5129763.789046654,2768179.4125372428,986,88156.79179248211,-1,0,986,0,660006.939148073,4.059500217373994,986,0.12928082400329105,3,2015-07-01T00:00:00Z
50,3,Telefonnotat,4.774883028647453,0.7208532175235558,731,0.026661719362460524,3.7790697674418605,0.9145473971868158,731,0.033825757386824466,2.9123056969454097,0.6970470708997621,731,0.02578121722283539,12.366601260744101,5.3494961514808645,731,0.19785826247863672,11.764021887824898,5.610172240616443,731,0.20749971591753924,5.463947663045112,4.1521285091904625,731,0.1535720204582291,1.7392634956999966,0.25024535706619716,731,0.009255658877099558,1.1901504787961696,0.3935595957505099,731,0.014556327473090071,1.0227466024813305,0.2669174345152583,731,0.009872297936661707,59.66894664842681,56.61371010059917,731,2.093933708106877,43.31190150478796,32.26871096705317,731,1.1935013884623606,0.8272163412925222,0.12728966634338282,731,0.004707978377966541,282.6238030095759,262.38300340101404,731,9.704585943571463,4.741450068399453,3.857057943123616,731,0.1426584413364997,47.14120798412505,21.141231126552825,731,0.7819366794386926,9.75628374095016,3.3801269335296054,731,0.1250185107321322,12.90267833974996,3.878763784439349,731,0.1434612608781453,7.242999695301553,3.875752488246032,731,0.14334988406512467,9.333484044935423,4.105484431702952,731,0.1518468269324718,36.72538262294782,10.589297746219259,731,0.3916593252162436,2.915984947373727,1.623633716451144,731,0.06005226229573521,2.323470761151198,0.5664195791701557,731,0.02094978491338176,0.6104469925812254,0.4306254518706505,731,0.015927257684374366,0.39786281441273824,0.05885865498078189,731,0.0021769659939101477,0.06858673865619398,0.05757363244684718,731,0.0021294377186089628,3457499.8891928867,2153409.171247923,731,79646.71530995102,6118776.002820875,2682720.5440771803,709,99224.00363255078,-1,0,731,0,660006.3310533515,4.595692606418827,731,0.16997783122842583,3,2015-07-01T00:00:00Z
51,4,"Aftaler, Psykiatri",4.809349081777406,1.0182843871780793,4450,0.015264728331994026,4.024831460674157,1.2179361334541254,4450,0.018257634543939198,2.7632133521753555,0.9976364402599117,4450,0.014955202521436587,9.43826091867591,6.329194949763037,4450,0.09487864361359953,9.118539325842697,6.347139613869712,4450,0.09514764550152609,2.506230819059423,3.388869934953805,4450,0.05080130812266442,1.7012105815263197,0.3681985087126056,4450,0.005519529002422337,1.2347191011235954,0.44966606797176567,4450,0.006740779348220109,0.9463143294113658,0.41326375127516357,4450,0.006195085549880791,23.50426966292135,29.30797865247921,4450,0.4393451748089485,19.682921348314608,19.262682400135162,4450,0.2887598174792831,0.9329233144001136,0.09487773655794893,4450,0.0014222774026076775,115.91910112359551,147.41111426777178,4450,2.2097860290777,2.4501123595505616,2.1756651294799556,4450,0.03261459918377019,53.332749970417325,32.59923766664068,4450,0.48868323336509434,8.165206620294178,5.264092468823173,4450,0.07891208238374858,11.657009779786065,5.891142714456206,4450,0.0883119629776405,5.9411646345095415,5.669762703667495,4450,0.08499333630971288,7.728712340409799,6.594894789050411,4450,0.09886165259973925,34.40621432625174,15.890474808196414,4450,0.2382082884386732,2.335213769573616,1.942358287942888,4450,0.029117181763938828,1.9200778601903887,0.7895148643772277,4450,0.01183532819568003,0.3596874598504383,0.4096998075044769,4450,0.006141659774002201,0.4259116165856782,0.10212744466166401,4450,0.0015309551218017677,0.05469439608864036,0.07324451704579375,4450,0.001097981731420398,3368560.8968539326,2185300.947777682,4450,32759.046207041214,7530279.815256526,3156147.0555124097,4444,47312.64466475058,-1,0,4450,0,660005.813258427,3.4860224945889002,4450,0.0522576865648253,4,2015-10-01T00:00:00Z
52,4,Aktuelt psykisk,4.652346215541768,0.6760805261041952,7057,0.008048007416611085,3.795451324925606,0.8908695327093762,7057,0.01060483822510359,2.7834140637861147,0.6125519907219995,7057,0.007291768915158438,14.37659077748539,6.5073113843166,7057,0.07746250374190844,13.562561995182088,6.534398220334991,7057,0.07778494322766732,6.602849667615706,4.430174071559972,7057,0.05273643065899802,1.7178877645175528,0.23012000897769155,7057,0.0027393298097712726,1.189244721553068,0.40781649826075983,7057,0.0048546143186989545,0.9712389810512833,0.21554110218236908,7057,0.002565783692874616,133.9990080770866,147.95760284028955,7057,1.7612752313163569,80.28524868924472,66.01210205903418,7057,0.7858026765221724,0.733128774547805,0.15393020384769543,7057,0.0018323725863622709,630.0384015870767,694.7256324975667,7057,8.269957241733303,9.307779509706673,10.281879678902202,7057,0.12239465672725937,46.90945548266738,19.030078369762634,7057,0.22653250011661516,10.287946024526427,3.251509525086531,7057,0.03870570407325271,12.791107228532459,3.9172602981740456,7057,0.04663074695282988,7.670846063944426,3.8984328805743456,7057,0.046406626909983636,8.96511670020766,3.5491587932527575,7057,0.04224889667422027,36.60874477531479,10.705918297761173,7057,0.12744237784588305,3.037414281507309,1.5682797833235516,7057,0.018668674573779905,2.534239740730274,0.5205233362566655,7057,0.0061962673216639464,0.661098272791176,0.3842565980537657,7057,0.004574159189051757,0.38520165091317815,0.05078621303583017,7057,6.045549359766052e-4,0.07307803924291864,0.049608989558318585,7057,5.905413637581955e-4,3059534.1562987105,2306155.6029081163,7057,27452.28812167167,8249544.396796144,3089472.254065608,7054,36776.82562077256,-1,0,7057,0,660005.423551084,3.3939848962958625,7057,0.040401719266858815,4,2015-10-01T00:00:00Z
53,4,"Aktuelt socialt, Psykiatri",4.671235844798498,0.7369190237032613,2237,0.015580693202442856,3.7130084935181045,0.9428555029698885,2237,0.019934812175406946,2.890133518012497,0.7210913432642407,2237,0.015246048248120186,12.979620487690728,6.10717184992505,2237,0.12912405280311184,12.483012963790792,6.2192482998595455,2237,0.13149368735654363,4.458161281379095,3.966203847612686,2237,0.08385752483014385,1.7223200131045096,0.26372467748717326,2237,0.005575935968095506,1.191551184622262,0.41423157590250076,2237,0.008758106238685129,0.9915504950379763,0.26474731872548085,2237,0.0055975576916196985,59.87170317389361,72.24200960083866,2237,1.5274142093145933,42.42065265981225,37.191120072876195,2237,0.7863325726057439,0.8336505322712888,0.13120976143791058,2237,0.002774170529424415,280.51765757711223,333.8101962440845,2237,7.057755449695964,4.618238712561467,5.357103515628476,2237,0.11326534347191114,47.952412096352425,21.753956276401663,2237,0.45994431922611584,9.795428144832599,3.4615198487565424,2237,0.07318698125963906,12.66155830138465,4.074960963536635,2237,0.0861569786402493,7.061331072846288,4.022307249965255,2237,0.08504372015358105,8.67434106792224,3.993215461644924,2237,0.08442863190921511,36.31179160676323,10.786273596865394,2237,0.22805439173740485,2.855511407542572,1.5674401471949135,2237,0.03314041741507527,2.443253713224812,0.5789126723485069,2237,0.012239961852987084,0.47920425275273687,0.3873271317401728,2237,0.008189265054250883,0.3883924060890382,0.0563512969080047,2237,0.0011914365628277399,0.055713997261744676,0.05158757818426841,2237,0.0010907171655128534,3433319.970049173,2177913.4002446188,2237,46047.66523759146,7876512.645348838,3207586.217896605,2236,67818.05758017072,-1,0,2237,0,660005.6598122485,3.2441027493086425,2237,0.06859012731172542,4,2015-10-01T00:00:00Z
54,4,"Aktuelt somatisk, Psykiatri",5.0254467697102,0.9973733583960788,1567,0.025195516462280906,4.366943203573708,1.2146686627939494,1567,0.030684802267886578,2.7050168905303775,1.0065128174719056,1567,0.025426396292449666,9.128920725937084,5.695082407265859,1567,0.1438684333588645,8.789087428206765,5.767833879339511,1567,0.14570627161357255,2.9745145015048613,3.1735313140220995,1567,0.08016933658082971,1.8264545643699797,0.37980458538596285,1567,0.009594574191284538,1.4617102744097001,0.5597747542719014,1567,0.014140957263093442,0.9305536557695899,0.3807681436919498,1567,0.009618915476277252,32.33950223356732,38.76728704177863,1567,0.9793341787571678,25.955966815571156,25.247408750240243,1567,0.6377967663178699,0.9037161530865937,0.10545803549327754,1567,0.002664067219144123,161.69049138481174,191.22350380873672,1567,4.830663359542772,3.434588385449904,3.6667576886567654,1567,0.09262915730606286,43.0510893174736,31.61831935129359,1567,0.7987378838816027,9.522442942681224,4.634091618273178,1567,0.11706582161336658,11.71055282510153,5.8081221353928205,1567,0.14672402831429318,6.804314648303586,4.887090873644801,1567,0.12345705599916532,8.121734875656017,7.9193922653284785,1567,0.20005866059348323,34.592239570874405,15.602605798479258,1567,0.3941510046771755,2.2798495679702677,1.6099861795739399,1567,0.040671262120670064,2.0110880101950768,0.7943841185865083,1567,0.02006762860540787,0.4420781890405584,0.42123552586228513,1567,0.010641197237740943,0.39285575771542397,0.08925155680050353,1567,0.002254661255708277,0.06082488396605839,0.06568879059929296,1567,0.0016594217110364664,3214281.368219528,2246461.633057032,1567,56749.82250237075,8749727.91193363,2925669.9359286153,1567,73907.89458466403,-1,0,1567,0,660005.6005105297,3.523314030442822,1567,0.08900550221074083,4,2015-10-01T00:00:00Z
55,4,Journalnotat,5.173659208447518,1.299153898658204,1564,0.032673425307348354,4.216112531969309,1.546248833059933,1564,0.03888780675310118,3.0978562087753394,1.016547104529554,1564,0.02556592865983919,11.159311548632484,5.972317367198073,1581,0.15020242452450527,10.691650853889943,6.126278207690205,1581,0.15407450467395598,4.008425463186656,4.185127827654056,1581,0.10525501375917864,1.8445294654797495,0.4600796633905159,1564,0.011570898977207988,1.3356777493606138,0.6137521770712333,1564,0.01543572777287662,1.0593497907423273,0.37264357452846253,1564,0.009371901212931119,45.239089184060724,63.891371539078484,1581,1.6068534743437195,33.39721695129665,35.15539236735814,1581,0.8841501286735536,0.8779451358450359,0.12841376782020178,1564,0.003229577077544061,226.8134092346616,318.5714533005953,1581,8.011999652405212,3.876660341555977,4.654584562258732,1581,0.1170617439464027,39.337989680922306,37.97469674448468,1564,0.9550549930471006,10.574884973844744,5.37839002901919,1564,0.1352652869444059,13.570477940595369,5.832496059196087,1564,0.14668595040385096,8.578239078433574,6.019112870627479,1564,0.1513793208010739,10.74091552318327,7.111093395580793,1564,0.1788423828416765,39.937252368966064,14.192257844647605,1564,0.35693205948013695,3.0356539897349415,1.8058349187306195,1564,0.04541633781454672,2.125534347938918,0.7289113028855024,1581,0.01833195361620296,0.48108668306233987,0.4530681916698612,1581,0.011394562056850818,0.4040669367769058,0.0977893218155654,1581,0.0024593792201964017,0.05724733893454555,0.06290826550945797,1581,0.001582128581118069,3455880.111321948,2165022.0715439976,1581,54449.81307943111,7705595.141364902,3153904.222113111,1436,79319.97443426415,-1,0,1581,0,660006.4364326376,3.520182449981266,1581,0.0885317886249275,4,2015-10-01T00:00:00Z
56,4,Konklusion,5.345282686177161,0.9162037460730021,1490,0.023735529739730664,4.331879194630872,1.1441255743679488,1490,0.029640161058927927,3.4716316667046616,0.8805612606307948,1490,0.02281216168231167,12.471007095576464,5.681492261252376,1490,0.14718694298185112,11.801006711409396,5.859030586681564,1490,0.15178631972662912,5.601755277073887,3.920175526518553,1490,0.10155758824765995,1.9497296531917085,0.3134388277325147,1490,0.008120067887867637,1.433221476510067,0.5374525995703469,1490,0.013923455580131507,1.2050815218807016,0.3112015050737332,1490,0.008062106938971175,93.77718120805369,114.75898774419917,1490,2.9729908638539793,63.53087248322148,57.918489538316855,1490,1.5004588627903972,0.8098380850194389,0.13877054577560516,1490,0.0035950436028811938,503.34429530201345,592.5409685810349,1490,15.350596242425038,7.497986577181208,9.14352736380259,1490,0.23687576764424756,29.229799137971376,26.63245657719832,1490,0.6899507536829136,12.280502674936983,4.13956672258786,1490,0.10724122169847009,15.68836716670562,4.595395302612129,1490,0.11905009375750565,9.981784999682661,4.835172659185042,1490,0.12526185899230632,12.537872499486935,5.492471085387733,1490,0.1422900870582599,44.39767795749847,12.341609345774014,1490,0.3197265203491279,3.89527410240997,2.0186733936282995,1490,0.052296536195836324,2.304805546609944,0.5788667365212671,1490,0.014996346280979525,0.633430604681353,0.40880732810025555,1490,0.010590721262091748,0.38647574861088563,0.06526268318986558,1490,0.0016907203931299467,0.07774133008922401,0.05928295600464273,1490,0.0015358072604903154,3570735.8738255035,2059877.2632662947,1490,53363.97963009033,8967399.29905914,2611497.3430580073,1488,67654.46344992578,-1,0,1490,0,660005.5832214765,3.9644305469292442,1490,0.10270407597759092,4,2015-10-01T00:00:00Z
